checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-9745,2025-08-10T14:51:47.994814,9745,null_subject_overt_pref,0.74,100.0,,
checkpoint-9837,2025-08-10T14:53:30.361512,9837,null_subject_overt_pref,0.74,100.0,,
checkpoint-9929,2025-08-10T14:55:12.427701,9929,null_subject_overt_pref,0.72,100.0,,
checkpoint-10026,2025-08-10T14:56:54.808239,10026,null_subject_overt_pref,0.73,100.0,,
checkpoint-10118,2025-08-10T14:58:37.051562,10118,null_subject_overt_pref,0.72,100.0,,
checkpoint-10210,2025-08-10T15:00:18.530273,10210,null_subject_overt_pref,0.71,100.0,,
checkpoint-10302,2025-08-10T15:02:00.041175,10302,null_subject_overt_pref,0.73,100.0,,
checkpoint-10394,2025-08-10T15:03:42.213836,10394,null_subject_overt_pref,0.72,100.0,,
checkpoint-10486,2025-08-10T15:05:23.784014,10486,null_subject_overt_pref,0.69,100.0,,
checkpoint-10583,2025-08-10T15:07:04.977921,10583,null_subject_overt_pref,0.74,100.0,,
checkpoint-10675,2025-08-10T15:08:46.771255,10675,null_subject_overt_pref,0.71,100.0,,
checkpoint-10767,2025-08-10T15:10:28.366795,10767,null_subject_overt_pref,0.71,100.0,,
checkpoint-10859,2025-08-10T15:12:09.293981,10859,null_subject_overt_pref,0.7,100.0,,
checkpoint-10951,2025-08-10T15:13:51.009201,10951,null_subject_overt_pref,0.72,100.0,,
checkpoint-11043,2025-08-10T15:15:32.618116,11043,null_subject_overt_pref,0.73,100.0,,
checkpoint-0,2025-08-10T11:45:44.376642,0,null_subject_surprisal_diff,-0.004688496761480199,100.0,,
checkpoint-29,2025-08-10T11:47:15.982759,29,null_subject_surprisal_diff,-0.009180380608870173,100.0,,
checkpoint-59,2025-08-10T11:48:47.924924,59,null_subject_surprisal_diff,-0.03805194997716445,100.0,,
checkpoint-88,2025-08-10T11:50:21.654839,88,null_subject_surprisal_diff,-0.08064417129057386,100.0,,
checkpoint-117,2025-08-10T11:51:53.326719,117,null_subject_surprisal_diff,-0.11651094780565902,100.0,,
checkpoint-147,2025-08-10T11:53:27.655170,147,null_subject_surprisal_diff,-0.14501725050738742,100.0,,
checkpoint-176,2025-08-10T11:55:00.572942,176,null_subject_surprisal_diff,-0.13791050459736007,100.0,,
checkpoint-205,2025-08-10T11:56:33.132756,205,null_subject_surprisal_diff,-0.1412298057304975,100.0,,
checkpoint-235,2025-08-10T11:58:03.735848,235,null_subject_surprisal_diff,-0.15163286457245614,100.0,,
checkpoint-264,2025-08-10T11:59:34.420676,264,null_subject_surprisal_diff,-0.14387939801052052,100.0,,
checkpoint-293,2025-08-10T12:01:06.289635,293,null_subject_surprisal_diff,-0.12367995775224147,100.0,,
